datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,preciptype,windgust,windspeed,cloudcover,visibility,uvindex,sunrise,sunset,conditions,description,icon,Close/Last,Volume,Open,High,Low,GasPrice
2022-10-27,"Austin, Texas",80.6,49.6,65.0,80.2,49.6,65.0,51.5,64.4,0.0,,23.0,9.9,33.6,9.9,6.0,2022-10-27T07:41:29,2022-10-27T18:47:45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,225.09,61638820,229.77,233.81,222.85,5.3
2022-10-28,"Austin, Texas",65.8,58.1,62.9,65.8,58.1,62.9,58.0,84.0,0.651,rain,27.7,13.4,96.5,9.4,4.0,2022-10-28T07:42:14,2022-10-28T18:46:51,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,228.52,69152390,225.4,228.86,216.35,5.02
2022-10-31,"Austin, Texas",78.4,53.2,64.7,78.4,53.2,64.7,52.7,68.4,0.0,,12.3,5.0,17.3,9.9,6.0,2022-10-31T07:44:30,2022-10-31T18:44:15,Clear,Clear conditions throughout the day.,clear-day,227.54,61554340,226.19,229.85,221.94,5.02
2022-11-01,"Austin, Texas",68.5,57.2,62.6,68.5,57.2,62.6,59.3,89.4,0.049,rain,15.0,6.9,77.7,9.3,3.0,2022-11-01T07:45:17,2022-11-01T18:43:26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,227.82,62688820,234.05,237.3951,227.28,4.57
2022-11-02,"Austin, Texas",76.6,59.8,66.7,76.6,59.8,66.7,61.2,83.6,0.0,,14.3,5.3,80.3,7.7,6.0,2022-11-02T07:46:03,2022-11-02T18:42:37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,214.98,63070290,226.04,227.8699,214.82,4.58
2022-11-03,"Austin, Texas",82.6,69.7,74.8,84.9,69.7,75.2,68.1,81.3,0.0,,29.8,14.7,85.7,8.4,4.0,2022-11-03T07:46:51,2022-11-03T18:41:50,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,215.31,56538850,211.36,221.2,210.14,4.65
2022-11-04,"Austin, Texas",85.6,62.7,74.9,91.1,62.7,76.1,68.9,82.7,0.487,rain,34.5,18.8,80.3,9.0,3.0,2022-11-04T07:47:38,2022-11-04T18:41:05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,207.47,98622210,222.6,223.8,203.08,4.0
2022-11-07,"Austin, Texas",83.8,73.2,76.4,87.5,73.2,76.8,71.3,85.1,0.048,rain,19.7,8.7,78.2,8.8,3.0,2022-11-07T06:50:02,2022-11-07T17:38:56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,197.08,93916520,208.65,208.9,196.66,4.62
2022-11-08,"Austin, Texas",77.2,64.4,71.6,77.2,64.4,71.6,67.7,87.8,0.05,rain,17.4,5.8,76.6,9.7,2.0,2022-11-08T06:50:51,2022-11-08T17:38:16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,191.3,128803400,194.02,195.2,186.75,4.0
2022-11-09,"Austin, Texas",81.7,67.9,72.7,83.7,67.9,72.8,67.1,83.6,0.0,,23.5,9.2,66.4,9.4,4.0,2022-11-09T06:51:40,2022-11-09T17:37:37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,177.59,127062700,190.775,195.89,177.12,3.46
2022-11-10,"Austin, Texas",81.7,66.5,72.8,83.4,66.5,73.0,66.3,81.5,0.0,,23.5,10.3,71.9,9.1,3.0,2022-11-10T06:52:29,2022-11-10T17:37:00,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,190.72,132703000,189.9,191.0,180.03,4.8
2022-11-11,"Austin, Texas",76.7,44.5,60.0,76.7,38.3,58.3,55.6,85.8,0.785,rain,33.0,14.4,87.2,9.3,4.0,2022-11-11T06:53:19,2022-11-11T17:36:24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,195.97,114403600,186.0,196.52,182.59,4.8
2022-11-14,"Austin, Texas",53.3,48.4,50.3,53.3,44.1,49.2,44.0,80.0,0.124,rain,34.0,10.9,96.6,8.7,1.0,2022-11-14T06:55:49,2022-11-14T17:34:46,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,190.95,92226650,192.77,195.73,186.34,6.24
2022-11-15,"Austin, Texas",50.7,39.1,44.0,50.7,31.8,40.4,35.7,73.1,0.0,,28.9,12.0,44.2,9.9,5.0,2022-11-15T06:56:39,2022-11-15T17:34:16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,194.42,91293790,195.88,200.8237,192.06,5.9
2022-11-16,"Austin, Texas",56.3,40.9,46.9,56.3,37.5,45.5,33.4,61.5,0.0,,24.2,10.3,48.8,9.9,6.0,2022-11-16T06:57:30,2022-11-16T17:33:48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,186.92,66567600,191.51,192.57,185.66,5.88
2022-11-17,"Austin, Texas",57.4,41.7,50.2,57.4,41.7,50.1,34.4,57.6,0.0,,11.6,4.5,69.1,9.9,4.0,2022-11-17T06:58:20,2022-11-17T17:33:21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,183.17,64335970,183.96,186.16,180.9,6.2
2022-11-18,"Austin, Texas",55.8,47.9,51.6,55.8,46.9,51.5,38.2,61.2,0.013,rain,11.0,4.9,100.0,9.9,2.0,2022-11-18T06:59:11,2022-11-18T17:32:57,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,180.19,76048870,185.05,185.19,176.55,6.1
2022-11-21,"Austin, Texas",45.6,40.2,43.5,45.6,37.8,43.0,40.3,88.3,0.189,rain,9.6,4.8,99.7,8.1,1.0,2022-11-21T07:01:43,2022-11-21T17:31:52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,167.87,92882710,175.85,176.77,167.54,6.23
2022-11-22,"Austin, Texas",54.8,44.7,49.7,54.8,42.4,49.6,47.0,90.7,0.027,rain,8.9,4.8,99.9,6.8,2.0,2022-11-22T07:02:33,2022-11-22T17:31:33,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,169.91,78452330,168.63,170.92,166.185,6.27
2022-11-23,"Austin, Texas",63.5,52.3,57.9,63.5,52.3,57.9,51.7,81.0,0.07,rain,17.9,5.1,99.8,9.4,4.0,2022-11-23T07:03:24,2022-11-23T17:31:17,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,183.2,109536700,173.57,183.62,172.5,6.57
2022-11-25,"Austin, Texas",61.7,55.9,57.4,61.7,55.9,57.4,55.7,93.8,0.102,rain,25.1,14.0,100.0,7.9,1.0,2022-11-25T07:05:04,2022-11-25T17:30:49,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,182.86,50672740,185.06,185.2,180.63,6.57
2022-11-28,"Austin, Texas",75.6,41.8,58.3,75.6,41.8,58.3,48.9,75.0,0.0,,19.5,10.0,16.2,9.7,6.0,2022-11-28T07:07:33,2022-11-28T17:30:19,Clear,Clear conditions throughout the day.,clear-day,182.92,93038150,179.96,188.5,179.0,6.0
2022-11-29,"Austin, Texas",82.8,63.3,71.9,83.5,63.3,72.1,64.1,78.3,0.0,,29.3,16.1,50.6,8.7,6.0,2022-11-29T07:08:22,2022-11-29T17:30:13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,180.83,83357110,184.99,186.38,178.75,6.03
2022-11-30,"Austin, Texas",61.8,40.9,48.9,61.8,34.8,46.1,29.2,47.8,0.0,,32.2,17.5,3.0,9.9,6.0,2022-11-30T07:09:11,2022-11-30T17:30:08,Clear,Clear conditions throughout the day.,clear-day,194.7,109186400,182.43,194.76,180.6301,7.0
2022-12-01,"Austin, Texas",53.1,37.6,46.7,53.1,34.6,45.8,36.8,68.9,0.008,rain,13.4,6.5,69.1,9.5,2.0,2022-12-01T07:09:59,2022-12-01T17:30:06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,194.7,80046210,197.08,198.92,191.8,6.33
2022-12-02,"Austin, Texas",67.1,51.7,59.2,67.1,51.7,59.2,58.3,97.0,0.085,rain,23.9,8.2,100.0,5.2,2.0,2022-12-02T07:10:47,2022-12-02T17:30:04,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,194.86,73645920,191.78,196.25,191.11,4.92
2022-12-05,"Austin, Texas",77.2,56.2,65.1,77.2,56.2,65.1,60.5,86.4,0.0,,31.8,21.7,79.0,7.1,6.0,2022-12-05T07:13:07,2022-12-05T17:30:11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,182.45,93122670,189.44,191.27,180.55,4.15
2022-12-06,"Austin, Texas",79.2,64.9,71.5,79.2,64.9,71.5,66.5,85.3,0.0,,23.3,11.2,84.5,8.8,3.0,2022-12-06T07:13:53,2022-12-06T17:30:17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,179.82,92150820,181.215,183.65,175.33,4.58
2022-12-07,"Austin, Texas",81.2,68.7,73.5,82.7,68.7,73.6,66.3,79.2,0.0,,29.9,11.1,82.7,9.3,5.0,2022-12-07T07:14:38,2022-12-07T17:30:24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,174.04,84213280,175.03,179.38,172.218,4.49
2022-12-08,"Austin, Texas",80.7,69.2,73.4,82.6,69.2,73.6,66.6,80.2,0.0,,24.2,15.0,78.7,9.1,4.0,2022-12-08T07:15:22,2022-12-08T17:30:33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,173.44,97624490,172.2,175.2,169.06,4.79
2022-12-09,"Austin, Texas",79.0,64.6,71.8,79.0,64.6,71.8,65.5,81.7,0.0,,18.3,11.4,55.8,8.5,5.0,2022-12-09T07:16:05,2022-12-09T17:30:44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,179.05,104872300,173.84,182.5,173.36,4.98
2022-12-12,"Austin, Texas",70.3,58.6,64.1,70.3,58.6,64.1,62.0,93.2,0.007,rain,25.7,12.9,99.2,5.9,1.0,2022-12-12T07:18:10,2022-12-12T17:31:26,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,167.82,109794500,176.1,177.37,167.52,6.73
2022-12-13,"Austin, Texas",77.3,62.8,69.6,77.3,62.8,69.6,59.9,73.4,0.023,rain,26.8,13.7,88.5,9.6,4.0,2022-12-13T07:18:50,2022-12-13T17:31:43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,160.95,175862700,174.87,175.05,156.91,7.2
2022-12-14,"Austin, Texas",67.1,44.1,59.1,67.1,44.1,59.1,33.7,41.3,0.014,rain,29.8,16.6,48.7,9.9,6.0,2022-12-14T07:19:29,2022-12-14T17:32:02,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,156.8,140682300,159.25,161.62,155.31,6.54
2022-12-15,"Austin, Texas",64.0,35.5,49.0,64.0,32.2,48.8,32.7,57.7,0.0,,13.9,8.8,1.6,9.9,6.0,2022-12-15T07:20:07,2022-12-15T17:32:22,Clear,Clear conditions throughout the day.,clear-day,157.67,122334500,153.44,160.9299,153.28,6.8
2022-12-16,"Austin, Texas",54.0,40.1,46.4,54.0,39.5,44.3,34.6,63.9,0.0,,22.6,12.8,59.2,9.9,3.0,2022-12-16T07:20:43,2022-12-16T17:32:44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,150.23,139032200,159.635,160.99,150.04,6.63
2022-12-19,"Austin, Texas",49.9,43.7,46.6,49.6,39.6,44.7,40.9,83.7,1.474,rain,18.8,7.2,99.9,6.5,1.0,2022-12-19T07:22:27,2022-12-19T17:33:59,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,149.87,139390600,154.0,155.25,145.82,6.08
2022-12-20,"Austin, Texas",51.3,44.0,48.3,51.3,42.8,46.6,45.5,90.2,0.003,rain,21.9,11.3,94.7,7.4,1.0,2022-12-20T07:22:59,2022-12-20T17:34:27,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,137.8,159563300,146.05,148.47,137.66,5.28
2022-12-21,"Austin, Texas",48.5,38.3,43.3,47.2,36.3,42.2,39.8,87.7,0.0,,13.0,5.4,75.1,8.2,2.0,2022-12-21T07:23:30,2022-12-21T17:34:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,137.57,145417400,139.335,141.26,135.89,6.13
2022-12-22,"Austin, Texas",57.4,17.9,36.0,57.4,1.7,29.8,29.3,77.2,0.0,,41.1,28.6,66.2,7.3,3.0,2022-12-22T07:23:59,2022-12-22T17:35:26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,125.35,210090300,136.0,136.63,122.26,7.1
2022-12-23,"Austin, Texas",31.6,14.8,22.5,22.2,-2.1,11.3,-0.7,36.8,0.0,,36.8,18.8,7.4,9.9,6.0,2022-12-23T07:24:28,2022-12-23T17:35:58,Clear,Clear conditions throughout the day.,clear-day,123.15,166989700,126.37,128.6173,121.02,7.15
2022-12-27,"Austin, Texas",57.7,32.9,44.7,57.7,28.4,43.2,26.8,51.3,0.0,,19.5,9.3,7.1,9.9,5.0,2022-12-27T07:26:07,2022-12-27T17:38:18,Clear,Clear conditions throughout the day.,clear-day,109.1,208643400,117.495,119.67,108.76,4.88
2022-12-28,"Austin, Texas",76.6,40.0,57.8,76.6,37.9,57.1,45.6,65.8,0.0,,30.7,15.6,16.1,9.9,5.0,2022-12-28T07:26:28,2022-12-28T17:38:56,Clear,Clear conditions throughout the day.,clear-day,112.71,221070500,110.35,116.27,108.24,4.06
2022-12-29,"Austin, Texas",74.5,59.5,66.9,74.5,59.5,66.9,59.0,76.7,0.001,rain,22.8,9.8,80.9,9.6,3.0,2022-12-29T07:26:47,2022-12-29T17:39:35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,121.82,221923300,120.385,123.57,117.495,3.78
2022-12-30,"Austin, Texas",66.1,50.8,57.5,66.1,50.8,57.5,45.3,65.1,0.0,,12.5,7.0,48.8,9.9,2.0,2022-12-30T07:27:06,2022-12-30T17:40:15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,123.18,157777300,119.95,124.48,119.75,3.52
2023-01-03,"Austin, Texas",73.3,53.1,63.9,73.3,53.1,63.9,39.8,44.4,0.07,rain,23.0,10.7,44.2,9.3,6.0,2023-01-03T07:28:02,2023-01-03T17:43:06,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,108.1,231402800,118.47,118.8,104.64,3.64
2023-01-04,"Austin, Texas",73.0,42.8,56.2,73.0,42.8,56.1,34.5,48.9,0.0,,21.2,9.2,5.2,9.9,6.0,2023-01-04T07:28:13,2023-01-04T17:43:51,Clear,Clear conditions throughout the day.,clear-day,113.64,180389000,109.11,114.59,107.52,3.75
2023-01-05,"Austin, Texas",67.3,37.0,51.7,67.3,36.5,51.3,35.6,57.5,0.0,,14.3,6.3,5.1,9.9,6.0,2023-01-05T07:28:21,2023-01-05T17:44:36,Clear,Clear conditions throughout the day.,clear-day,110.34,157986300,110.51,111.75,107.1601,3.78
2023-01-06,"Austin, Texas",78.3,43.1,60.7,78.3,43.1,60.7,50.1,69.7,0.0,,26.4,12.6,42.1,9.7,5.0,2023-01-06T07:28:28,2023-01-06T17:45:23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,113.06,220911100,103.0,114.39,101.81,3.43
2023-01-09,"Austin, Texas",73.4,43.0,56.8,73.4,43.0,56.8,43.8,64.1,0.0,,17.4,8.0,8.5,9.9,5.0,2023-01-09T07:28:39,2023-01-09T17:47:46,Clear,Clear conditions throughout the day.,clear-day,119.77,190284000,118.96,123.52,117.11,3.65
2023-01-10,"Austin, Texas",83.1,56.9,67.5,81.8,56.9,67.4,56.6,72.3,0.0,,26.5,11.4,25.4,8.8,6.0,2023-01-10T07:28:39,2023-01-10T17:48:35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,118.85,167642500,121.07,122.76,114.92,3.32
2023-01-11,"Austin, Texas",76.9,56.5,65.8,76.9,56.5,65.8,59.4,81.0,0.0,,28.8,20.7,22.2,8.3,5.0,2023-01-11T07:28:38,2023-01-11T17:49:25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,123.22,183810800,122.09,125.95,120.51,3.41
2023-01-12,"Austin, Texas",67.9,51.2,59.1,67.9,51.2,59.1,32.2,37.5,0.0,,32.3,16.3,11.7,9.9,6.0,2023-01-12T07:28:35,2023-01-12T17:50:15,Clear,Clear conditions throughout the day.,clear-day,123.56,169400900,122.56,124.1311,117.0,3.47
2023-01-13,"Austin, Texas",63.4,40.4,50.2,63.4,38.5,49.5,26.8,42.0,0.0,,21.5,11.6,4.6,9.9,6.0,2023-01-13T07:28:30,2023-01-13T17:51:06,Clear,Clear conditions throughout the day.,clear-day,122.4,180714100,116.55,122.63,115.6,3.43
2023-01-17,"Austin, Texas",79.6,50.5,64.0,79.6,50.5,64.0,55.1,75.9,0.0,,22.1,13.9,15.8,9.0,6.0,2023-01-17T07:27:55,2023-01-17T17:54:32,Clear,Clear conditions throughout the day.,clear-day,131.49,186477000,125.695,131.7,125.02,3.43
2023-01-18,"Austin, Texas",76.9,58.8,68.2,76.9,58.8,68.2,45.1,53.0,0.0,,30.4,13.9,45.9,8.3,6.0,2023-01-18T07:27:41,2023-01-18T17:55:24,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,128.78,195680300,136.555,136.68,127.01,3.2
2023-01-19,"Austin, Texas",68.3,47.2,57.0,68.3,45.5,56.8,27.2,32.8,0.0,,17.2,10.7,6.1,9.9,6.0,2023-01-19T07:27:27,2023-01-19T17:56:17,Clear,Clear conditions throughout the day.,clear-day,127.17,170291900,127.26,129.99,124.3082,2.91
2023-01-20,"Austin, Texas",57.5,50.7,53.8,57.5,50.7,53.8,34.1,47.5,0.0,,18.1,8.9,91.8,9.9,2.0,2023-01-20T07:27:10,2023-01-20T17:57:09,Overcast,Cloudy skies throughout the day.,cloudy,133.42,138858100,128.68,133.51,127.3466,3.15
2023-01-23,"Austin, Texas",58.4,32.2,47.5,58.4,32.2,47.1,27.8,48.5,0.0,,21.9,10.1,42.1,9.9,6.0,2023-01-23T07:26:11,2023-01-23T17:59:48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,143.75,203119200,135.87,145.3793,134.27,3.43
2023-01-24,"Austin, Texas",53.2,43.2,48.4,53.2,37.5,45.1,41.7,78.9,0.889,rain,37.4,20.8,81.2,7.5,3.0,2023-01-24T07:25:48,2023-01-24T18:00:41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,143.89,158699100,143.0,146.5,141.1,3.35
2023-01-25,"Austin, Texas",55.2,39.6,46.3,55.2,35.8,43.8,32.6,60.5,0.0,,25.9,10.8,24.4,9.9,6.0,2023-01-25T07:25:24,2023-01-25T18:01:34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,144.43,192734300,141.905,146.41,138.07,3.09
2023-01-26,"Austin, Texas",57.1,33.9,44.1,57.1,30.9,43.4,30.6,63.3,0.0,,16.6,9.2,4.4,9.9,6.0,2023-01-26T07:24:57,2023-01-26T18:02:27,Clear,Clear conditions throughout the day.,clear-day,160.27,234815100,159.965,161.42,154.76,2.72
2023-01-27,"Austin, Texas",55.9,32.4,44.6,55.9,32.4,44.6,33.9,68.6,0.0,,19.7,11.0,57.0,9.9,2.0,2023-01-27T07:24:30,2023-01-27T18:03:20,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,177.9,306590600,162.43,180.68,161.17,2.83
2023-01-30,"Austin, Texas",40.8,29.9,33.4,34.1,20.7,25.2,30.8,90.2,0.009,"rain,snow",23.7,18.7,100.0,7.9,1.0,2023-01-30T07:22:58,2023-01-30T18:05:58,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,rain,166.66,230878800,178.05,179.77,166.5,2.82
2023-01-31,"Austin, Texas",32.3,29.2,30.1,24.4,20.1,21.5,28.8,94.8,0.021,"rain,snow",25.5,12.7,99.9,7.2,1.0,2023-01-31T07:22:24,2023-01-31T18:06:50,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,173.22,196813500,164.57,174.3,162.78,2.65
2023-02-01,"Austin, Texas",32.1,29.8,31.3,26.7,20.7,24.0,30.3,95.9,0.889,"rain,snow",25.3,12.3,99.8,4.5,1.0,2023-02-01T07:21:49,2023-02-01T18:07:43,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,181.41,213806300,173.89,183.805,169.93,2.65
2023-02-02,"Austin, Texas",39.4,32.0,35.4,33.3,24.7,29.5,34.2,95.3,0.168,"rain,snow",21.0,10.5,99.8,7.3,2.0,2023-02-02T07:21:12,2023-02-02T18:08:35,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,188.27,217448300,187.325,196.7501,182.61,2.67
2023-02-03,"Austin, Texas",49.6,34.3,42.4,49.6,29.3,40.2,37.6,83.3,0.0,,21.9,10.2,68.8,9.3,4.0,2023-02-03T07:20:34,2023-02-03T18:09:26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,189.98,232662000,183.95,199.0,183.69,2.4
2023-02-06,"Austin, Texas",74.0,55.7,64.7,74.0,55.7,64.7,57.8,80.3,0.0,,29.7,16.2,82.6,9.4,5.0,2023-02-06T07:18:32,2023-02-06T18:12:00,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,194.76,186188100,193.01,198.17,189.92,2.17
2023-02-07,"Austin, Texas",70.2,51.6,65.3,70.2,51.6,65.3,62.8,91.8,0.222,rain,26.7,12.4,99.9,9.0,1.0,2023-02-07T07:17:48,2023-02-07T18:12:51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,196.81,186010300,196.43,197.5,189.55,2.35
2023-02-08,"Austin, Texas",58.3,42.7,48.9,58.3,41.7,47.0,45.4,88.3,0.15,rain,27.1,11.0,70.2,9.3,4.0,2023-02-08T07:17:03,2023-02-08T18:13:41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,201.29,180673600,196.1,203.0,194.31,2.4
2023-02-09,"Austin, Texas",73.9,40.1,56.0,73.9,40.1,55.8,40.3,63.2,0.0,,21.9,10.5,2.5,9.9,7.0,2023-02-09T07:16:17,2023-02-09T18:14:31,Clear,Clear conditions throughout the day.,clear-day,207.32,215431400,207.775,214.0,204.77,2.4
2023-02-10,"Austin, Texas",54.8,40.1,49.3,54.8,36.1,46.7,30.8,50.4,0.0,,32.6,18.3,47.4,9.9,6.0,2023-02-10T07:15:30,2023-02-10T18:15:21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,196.89,204754100,202.225,206.2,192.89,2.37
2023-02-13,"Austin, Texas",69.3,41.0,55.9,69.3,41.0,55.9,45.4,68.7,0.0,,29.6,15.5,37.5,9.9,6.0,2023-02-13T07:13:01,2023-02-13T18:17:48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,194.64,172475500,194.415,196.3,187.61,2.42
2023-02-14,"Austin, Texas",80.0,55.1,67.1,80.0,55.1,67.1,43.6,55.1,0.011,rain,34.1,15.7,42.6,9.5,7.0,2023-02-14T07:12:09,2023-02-14T18:18:36,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,209.25,216455700,191.94,209.82,189.44,2.42
2023-02-15,"Austin, Texas",79.5,47.5,64.4,79.5,47.5,64.4,53.6,69.3,0.0,,35.7,14.2,50.7,8.3,8.0,2023-02-15T07:11:16,2023-02-15T18:19:24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,214.24,182108600,211.755,214.66,206.11,2.45
2023-02-16,"Austin, Texas",70.8,40.9,51.1,70.8,34.7,47.9,30.8,47.7,0.046,rain,35.4,18.1,76.0,9.6,3.0,2023-02-16T07:10:21,2023-02-16T18:20:11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,202.04,229586500,210.78,217.65,201.84,2.48
2023-02-17,"Austin, Texas",53.3,33.7,42.5,53.3,24.4,37.9,20.8,43.1,0.0,,28.6,15.9,8.9,9.9,7.0,2023-02-17T07:09:26,2023-02-17T18:20:58,Clear,Clear conditions throughout the day.,clear-day,208.31,213738500,199.985,208.44,197.5,2.28
2023-02-21,"Austin, Texas",83.1,60.0,70.7,84.1,60.0,70.9,62.9,78.4,0.0,,31.8,17.1,23.1,8.6,7.0,2023-02-21T07:05:35,2023-02-21T18:24:03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,197.37,180018600,204.99,209.71,197.22,2.12
2023-02-22,"Austin, Texas",89.6,68.7,76.0,85.6,68.7,75.1,52.4,53.4,0.0,,31.0,13.3,47.0,9.8,7.0,2023-02-22T07:04:35,2023-02-22T18:24:48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,200.86,191828500,197.93,201.99,191.78,2.07
2023-02-23,"Austin, Texas",78.2,57.7,68.0,78.2,57.7,68.0,50.2,58.9,0.0,,28.8,15.3,66.1,8.3,6.0,2023-02-23T07:03:34,2023-02-23T18:25:32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,202.07,146360000,203.91,205.14,196.33,2.17
2023-02-24,"Austin, Texas",57.5,49.9,53.7,57.5,47.3,53.6,40.4,61.8,0.0,,20.4,14.3,100.0,9.9,2.0,2023-02-24T07:02:32,2023-02-24T18:26:17,Overcast,Cloudy skies throughout the day.,cloudy,196.88,142228100,196.325,197.6695,192.8,2.36
2023-02-27,"Austin, Texas",82.4,56.4,70.1,79.9,56.4,69.8,36.2,36.5,0.0,,31.4,12.8,36.0,9.6,8.0,2023-02-27T06:59:22,2023-02-27T18:28:28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,207.63,161028300,202.03,209.42,201.26,2.55
2023-02-28,"Austin, Texas",82.5,53.0,67.4,81.7,53.0,67.3,51.7,58.7,0.0,,21.9,9.4,10.5,9.7,7.0,2023-02-28T06:58:18,2023-02-28T18:29:10,Clear,Clear conditions throughout the day.,clear-day,205.71,153144900,210.59,211.23,203.75,2.5
2023-03-01,"Austin, Texas",83.0,69.9,74.7,86.2,69.9,75.2,67.7,80.0,0.0,,27.5,10.5,79.5,6.8,5.0,2023-03-01T06:57:12,2023-03-01T18:29:53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,202.77,156852800,206.21,207.2,198.52,2.59
2023-03-02,"Austin, Texas",80.6,57.0,71.2,83.5,57.0,71.3,66.4,85.7,0.822,rain,38.2,22.4,90.7,4.9,4.0,2023-03-02T06:56:06,2023-03-02T18:30:35,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,190.9,181979200,186.74,193.7499,186.01,2.67
2023-03-03,"Austin, Texas",72.8,50.6,60.2,72.8,50.6,60.2,35.1,40.5,0.013,rain,40.4,18.3,12.2,9.5,7.0,2023-03-03T06:54:59,2023-03-03T18:31:17,Rain,Clear conditions throughout the day with early morning rain.,rain,197.79,154193300,194.795,200.48,192.88,2.66
2023-03-06,"Austin, Texas",79.6,59.2,69.1,79.6,59.2,69.1,61.6,78.9,0.0,,19.7,11.0,61.0,8.9,5.0,2023-03-06T06:51:35,2023-03-06T18:33:20,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,193.81,128100100,198.54,198.6,192.3,2.46
2023-03-07,"Austin, Texas",80.4,65.2,72.2,83.2,65.2,72.3,67.3,85.3,0.0,,19.5,9.3,83.7,6.6,3.0,2023-03-07T06:50:26,2023-03-07T18:34:01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,187.71,148125800,191.38,194.2,186.1,2.52
